time:1.000000, sourceNodeId:22, sId:1, number:14
time:806.000000, sourceNodeId:7, sId:2, number:10
time:807.000000, sourceNodeId:22, sId:1, number:12
time:807.000000, sourceNodeId:7, sId:2, number:8
time:808.000000, sourceNodeId:22, sId:1, number:7
time:808.000000, sourceNodeId:7, sId:2, number:15
time:809.000000, sourceNodeId:22, sId:1, number:6
time:809.000000, sourceNodeId:7, sId:2, number:8
time:810.000000, sourceNodeId:22, sId:1, number:10
time:810.000000, sourceNodeId:7, sId:2, number:13
time:811.000000, sourceNodeId:22, sId:1, number:9
time:811.000000, sourceNodeId:7, sId:2, number:9
time:812.000000, sourceNodeId:22, sId:1, number:9
time:812.000000, sourceNodeId:7, sId:2, number:11
time:813.000000, sourceNodeId:22, sId:1, number:5
time:813.000000, sourceNodeId:7, sId:2, number:11
time:814.000000, sourceNodeId:22, sId:1, number:14
time:814.000000, sourceNodeId:7, sId:2, number:13
time:815.000000, sourceNodeId:22, sId:1, number:7
time:815.000000, sourceNodeId:7, sId:2, number:8
time:816.000000, sourceNodeId:22, sId:1, number:3
time:816.000000, sourceNodeId:7, sId:2, number:5
time:817.000000, sourceNodeId:22, sId:1, number:9
time:817.000000, sourceNodeId:7, sId:2, number:6
time:818.000000, sourceNodeId:22, sId:1, number:13
time:818.000000, sourceNodeId:7, sId:2, number:16
time:819.000000, sourceNodeId:22, sId:1, number:14
time:819.000000, sourceNodeId:7, sId:2, number:12
time:820.000000, sourceNodeId:22, sId:1, number:8
time:820.000000, sourceNodeId:7, sId:2, number:9
time:821.000000, sourceNodeId:22, sId:1, number:8
time:821.000000, sourceNodeId:7, sId:2, number:11
time:822.000000, sourceNodeId:22, sId:1, number:13
time:822.000000, sourceNodeId:7, sId:2, number:10
time:823.000000, sourceNodeId:22, sId:1, number:13
time:823.000000, sourceNodeId:7, sId:2, number:4
time:824.000000, sourceNodeId:22, sId:1, number:7
time:824.000000, sourceNodeId:7, sId:2, number:10
time:825.000000, sourceNodeId:22, sId:1, number:13
time:825.000000, sourceNodeId:7, sId:2, number:15
time:826.000000, sourceNodeId:22, sId:1, number:4
time:826.000000, sourceNodeId:7, sId:2, number:7
time:827.000000, sourceNodeId:22, sId:1, number:10
time:827.000000, sourceNodeId:7, sId:2, number:9
time:828.000000, sourceNodeId:22, sId:1, number:13
time:828.000000, sourceNodeId:7, sId:2, number:11
time:829.000000, sourceNodeId:22, sId:1, number:6
time:829.000000, sourceNodeId:7, sId:2, number:8
time:830.000000, sourceNodeId:22, sId:1, number:13
time:830.000000, sourceNodeId:7, sId:2, number:7
time:831.000000, sourceNodeId:22, sId:1, number:11
time:831.000000, sourceNodeId:7, sId:2, number:11
time:832.000000, sourceNodeId:22, sId:1, number:13
time:832.000000, sourceNodeId:7, sId:2, number:19
time:833.000000, sourceNodeId:22, sId:1, number:10
time:833.000000, sourceNodeId:7, sId:2, number:6
time:834.000000, sourceNodeId:22, sId:1, number:8
time:834.000000, sourceNodeId:7, sId:2, number:15
time:835.000000, sourceNodeId:22, sId:1, number:16
time:835.000000, sourceNodeId:7, sId:2, number:7
time:836.000000, sourceNodeId:22, sId:1, number:15
time:836.000000, sourceNodeId:7, sId:2, number:10
time:837.000000, sourceNodeId:22, sId:1, number:11
time:837.000000, sourceNodeId:7, sId:2, number:13
time:838.000000, sourceNodeId:22, sId:1, number:10
time:838.000000, sourceNodeId:7, sId:2, number:10
time:839.000000, sourceNodeId:22, sId:1, number:12
time:839.000000, sourceNodeId:7, sId:2, number:12
time:840.000000, sourceNodeId:22, sId:1, number:14
time:840.000000, sourceNodeId:7, sId:2, number:12
time:841.000000, sourceNodeId:22, sId:1, number:11
time:841.000000, sourceNodeId:7, sId:2, number:12
time:842.000000, sourceNodeId:22, sId:1, number:8
time:842.000000, sourceNodeId:7, sId:2, number:9
time:843.000000, sourceNodeId:22, sId:1, number:7
time:843.000000, sourceNodeId:7, sId:2, number:8
time:844.000000, sourceNodeId:22, sId:1, number:9
time:844.000000, sourceNodeId:7, sId:2, number:7
time:845.000000, sourceNodeId:22, sId:1, number:15
time:845.000000, sourceNodeId:7, sId:2, number:14
time:846.000000, sourceNodeId:22, sId:1, number:8
time:846.000000, sourceNodeId:7, sId:2, number:11
time:847.000000, sourceNodeId:22, sId:1, number:7
time:847.000000, sourceNodeId:7, sId:2, number:7
time:848.000000, sourceNodeId:22, sId:1, number:14
time:848.000000, sourceNodeId:7, sId:2, number:18
time:849.000000, sourceNodeId:22, sId:1, number:11
time:849.000000, sourceNodeId:7, sId:2, number:12
time:850.000000, sourceNodeId:22, sId:1, number:8
time:850.000000, sourceNodeId:7, sId:2, number:12
time:851.000000, sourceNodeId:22, sId:1, number:13
time:851.000000, sourceNodeId:7, sId:2, number:6
time:852.000000, sourceNodeId:22, sId:1, number:11
time:852.000000, sourceNodeId:7, sId:2, number:8
time:853.000000, sourceNodeId:22, sId:1, number:10
time:853.000000, sourceNodeId:7, sId:2, number:11
time:854.000000, sourceNodeId:22, sId:1, number:9
time:854.000000, sourceNodeId:7, sId:2, number:18
time:855.000000, sourceNodeId:22, sId:1, number:11
time:855.000000, sourceNodeId:7, sId:2, number:12
time:856.000000, sourceNodeId:22, sId:1, number:10
time:856.000000, sourceNodeId:7, sId:2, number:11
time:857.000000, sourceNodeId:22, sId:1, number:5
time:857.000000, sourceNodeId:7, sId:2, number:9
time:858.000000, sourceNodeId:22, sId:1, number:10
time:858.000000, sourceNodeId:7, sId:2, number:4
time:859.000000, sourceNodeId:22, sId:1, number:7
time:859.000000, sourceNodeId:7, sId:2, number:12
time:860.000000, sourceNodeId:22, sId:1, number:9
time:860.000000, sourceNodeId:7, sId:2, number:5
time:861.000000, sourceNodeId:22, sId:1, number:9
time:861.000000, sourceNodeId:7, sId:2, number:13
time:862.000000, sourceNodeId:22, sId:1, number:14
time:862.000000, sourceNodeId:7, sId:2, number:10
time:863.000000, sourceNodeId:22, sId:1, number:7
time:863.000000, sourceNodeId:7, sId:2, number:11
time:864.000000, sourceNodeId:22, sId:1, number:11
time:864.000000, sourceNodeId:7, sId:2, number:7
time:865.000000, sourceNodeId:22, sId:1, number:2
time:865.000000, sourceNodeId:7, sId:2, number:12
time:866.000000, sourceNodeId:22, sId:1, number:12
time:866.000000, sourceNodeId:7, sId:2, number:10
time:867.000000, sourceNodeId:22, sId:1, number:12
time:867.000000, sourceNodeId:7, sId:2, number:9
time:868.000000, sourceNodeId:22, sId:1, number:7
time:868.000000, sourceNodeId:7, sId:2, number:11
time:869.000000, sourceNodeId:22, sId:1, number:7
time:869.000000, sourceNodeId:7, sId:2, number:10
time:870.000000, sourceNodeId:22, sId:1, number:12
time:870.000000, sourceNodeId:7, sId:2, number:7
time:871.000000, sourceNodeId:22, sId:1, number:11
time:871.000000, sourceNodeId:7, sId:2, number:5
time:872.000000, sourceNodeId:22, sId:1, number:17
time:872.000000, sourceNodeId:7, sId:2, number:12
time:873.000000, sourceNodeId:22, sId:1, number:11
time:873.000000, sourceNodeId:7, sId:2, number:7
time:874.000000, sourceNodeId:22, sId:1, number:10
time:874.000000, sourceNodeId:7, sId:2, number:16
time:875.000000, sourceNodeId:22, sId:1, number:15
time:875.000000, sourceNodeId:7, sId:2, number:14
time:876.000000, sourceNodeId:22, sId:1, number:12
time:876.000000, sourceNodeId:7, sId:2, number:14
time:877.000000, sourceNodeId:22, sId:1, number:10
time:877.000000, sourceNodeId:7, sId:2, number:6
time:878.000000, sourceNodeId:22, sId:1, number:9
time:878.000000, sourceNodeId:7, sId:2, number:10
time:879.000000, sourceNodeId:22, sId:1, number:12
time:879.000000, sourceNodeId:7, sId:2, number:8
time:880.000000, sourceNodeId:22, sId:1, number:13
time:880.000000, sourceNodeId:7, sId:2, number:7
time:881.000000, sourceNodeId:22, sId:1, number:12
time:881.000000, sourceNodeId:7, sId:2, number:3
time:882.000000, sourceNodeId:22, sId:1, number:12
time:882.000000, sourceNodeId:7, sId:2, number:18
time:883.000000, sourceNodeId:22, sId:1, number:12
time:883.000000, sourceNodeId:7, sId:2, number:13
time:884.000000, sourceNodeId:22, sId:1, number:13
time:884.000000, sourceNodeId:7, sId:2, number:8
time:885.000000, sourceNodeId:22, sId:1, number:10
time:885.000000, sourceNodeId:7, sId:2, number:8
time:886.000000, sourceNodeId:22, sId:1, number:10
time:886.000000, sourceNodeId:7, sId:2, number:14
time:887.000000, sourceNodeId:22, sId:1, number:14
time:887.000000, sourceNodeId:7, sId:2, number:5
time:888.000000, sourceNodeId:22, sId:1, number:8
time:888.000000, sourceNodeId:7, sId:2, number:11
time:889.000000, sourceNodeId:22, sId:1, number:8
time:889.000000, sourceNodeId:7, sId:2, number:5
time:890.000000, sourceNodeId:22, sId:1, number:9
time:890.000000, sourceNodeId:7, sId:2, number:15
time:891.000000, sourceNodeId:22, sId:1, number:11
time:891.000000, sourceNodeId:7, sId:2, number:7
time:892.000000, sourceNodeId:22, sId:1, number:9
time:892.000000, sourceNodeId:7, sId:2, number:6
time:893.000000, sourceNodeId:22, sId:1, number:6
time:893.000000, sourceNodeId:7, sId:2, number:13
time:894.000000, sourceNodeId:22, sId:1, number:12
time:894.000000, sourceNodeId:7, sId:2, number:4
time:895.000000, sourceNodeId:22, sId:1, number:10
time:895.000000, sourceNodeId:7, sId:2, number:10
time:896.000000, sourceNodeId:22, sId:1, number:10
time:896.000000, sourceNodeId:7, sId:2, number:11
time:897.000000, sourceNodeId:22, sId:1, number:9
time:897.000000, sourceNodeId:7, sId:2, number:11
time:898.000000, sourceNodeId:22, sId:1, number:9
time:898.000000, sourceNodeId:7, sId:2, number:10
time:899.000000, sourceNodeId:22, sId:1, number:12
time:899.000000, sourceNodeId:7, sId:2, number:15
time:900.000000, sourceNodeId:22, sId:1, number:9
time:900.000000, sourceNodeId:7, sId:2, number:13
time:901.000000, sourceNodeId:22, sId:1, number:11
time:901.000000, sourceNodeId:7, sId:2, number:12
time:902.000000, sourceNodeId:22, sId:1, number:13
time:902.000000, sourceNodeId:7, sId:2, number:6
time:903.000000, sourceNodeId:22, sId:1, number:16
time:903.000000, sourceNodeId:7, sId:2, number:4
time:904.000000, sourceNodeId:22, sId:1, number:12
time:904.000000, sourceNodeId:7, sId:2, number:9
time:905.000000, sourceNodeId:22, sId:1, number:10
time:905.000000, sourceNodeId:7, sId:2, number:9
time:906.000000, sourceNodeId:22, sId:1, number:10
time:906.000000, sourceNodeId:7, sId:2, number:9
time:907.000000, sourceNodeId:22, sId:1, number:19
time:907.000000, sourceNodeId:7, sId:2, number:13
time:908.000000, sourceNodeId:22, sId:1, number:12
time:908.000000, sourceNodeId:7, sId:2, number:9
time:909.000000, sourceNodeId:22, sId:1, number:9
time:909.000000, sourceNodeId:7, sId:2, number:11
time:910.000000, sourceNodeId:22, sId:1, number:11
time:910.000000, sourceNodeId:7, sId:2, number:11
time:911.000000, sourceNodeId:22, sId:1, number:12
time:911.000000, sourceNodeId:7, sId:2, number:12
time:912.000000, sourceNodeId:22, sId:1, number:13
time:912.000000, sourceNodeId:7, sId:2, number:10
time:913.000000, sourceNodeId:22, sId:1, number:12
time:913.000000, sourceNodeId:7, sId:2, number:13
time:914.000000, sourceNodeId:22, sId:1, number:6
time:914.000000, sourceNodeId:7, sId:2, number:9
time:915.000000, sourceNodeId:22, sId:1, number:8
time:915.000000, sourceNodeId:7, sId:2, number:5
time:916.000000, sourceNodeId:22, sId:1, number:14
time:916.000000, sourceNodeId:7, sId:2, number:5
time:917.000000, sourceNodeId:22, sId:1, number:8
time:917.000000, sourceNodeId:7, sId:2, number:18
time:918.000000, sourceNodeId:22, sId:1, number:9
time:918.000000, sourceNodeId:7, sId:2, number:6
time:919.000000, sourceNodeId:22, sId:1, number:11
time:919.000000, sourceNodeId:7, sId:2, number:11
time:920.000000, sourceNodeId:22, sId:1, number:16
time:920.000000, sourceNodeId:7, sId:2, number:11
time:921.000000, sourceNodeId:22, sId:1, number:7
time:921.000000, sourceNodeId:7, sId:2, number:7
time:922.000000, sourceNodeId:22, sId:1, number:13
time:922.000000, sourceNodeId:7, sId:2, number:9
time:923.000000, sourceNodeId:22, sId:1, number:15
time:923.000000, sourceNodeId:7, sId:2, number:13
time:924.000000, sourceNodeId:22, sId:1, number:13
time:924.000000, sourceNodeId:7, sId:2, number:9
time:925.000000, sourceNodeId:22, sId:1, number:5
time:925.000000, sourceNodeId:7, sId:2, number:12
time:926.000000, sourceNodeId:22, sId:1, number:14
time:926.000000, sourceNodeId:7, sId:2, number:9
time:927.000000, sourceNodeId:22, sId:1, number:14
time:927.000000, sourceNodeId:7, sId:2, number:13
time:928.000000, sourceNodeId:22, sId:1, number:6
time:928.000000, sourceNodeId:7, sId:2, number:6
time:929.000000, sourceNodeId:22, sId:1, number:8
time:929.000000, sourceNodeId:7, sId:2, number:13
time:930.000000, sourceNodeId:22, sId:1, number:9
time:930.000000, sourceNodeId:7, sId:2, number:9
time:931.000000, sourceNodeId:22, sId:1, number:11
time:931.000000, sourceNodeId:7, sId:2, number:10
time:932.000000, sourceNodeId:22, sId:1, number:14
time:932.000000, sourceNodeId:7, sId:2, number:8
time:933.000000, sourceNodeId:22, sId:1, number:14
time:933.000000, sourceNodeId:7, sId:2, number:6
time:934.000000, sourceNodeId:22, sId:1, number:15
time:934.000000, sourceNodeId:7, sId:2, number:8
time:935.000000, sourceNodeId:22, sId:1, number:14
time:935.000000, sourceNodeId:7, sId:2, number:11
time:936.000000, sourceNodeId:22, sId:1, number:12
time:936.000000, sourceNodeId:7, sId:2, number:5
time:937.000000, sourceNodeId:22, sId:1, number:11
time:937.000000, sourceNodeId:7, sId:2, number:9
time:938.000000, sourceNodeId:22, sId:1, number:9
time:938.000000, sourceNodeId:7, sId:2, number:4
time:939.000000, sourceNodeId:22, sId:1, number:9
time:939.000000, sourceNodeId:7, sId:2, number:4
time:940.000000, sourceNodeId:22, sId:1, number:10
time:940.000000, sourceNodeId:7, sId:2, number:6
time:941.000000, sourceNodeId:22, sId:1, number:12
time:941.000000, sourceNodeId:7, sId:2, number:10
time:942.000000, sourceNodeId:22, sId:1, number:12
time:942.000000, sourceNodeId:7, sId:2, number:13
time:943.000000, sourceNodeId:22, sId:1, number:10
time:943.000000, sourceNodeId:7, sId:2, number:8
time:944.000000, sourceNodeId:22, sId:1, number:9
time:944.000000, sourceNodeId:7, sId:2, number:9
time:945.000000, sourceNodeId:22, sId:1, number:14
time:945.000000, sourceNodeId:7, sId:2, number:19
time:946.000000, sourceNodeId:22, sId:1, number:15
time:946.000000, sourceNodeId:7, sId:2, number:8
time:947.000000, sourceNodeId:22, sId:1, number:13
time:947.000000, sourceNodeId:7, sId:2, number:13
time:948.000000, sourceNodeId:22, sId:1, number:14
time:948.000000, sourceNodeId:7, sId:2, number:9
time:949.000000, sourceNodeId:22, sId:1, number:5
time:949.000000, sourceNodeId:7, sId:2, number:9
time:950.000000, sourceNodeId:22, sId:1, number:8
time:950.000000, sourceNodeId:7, sId:2, number:7
time:951.000000, sourceNodeId:22, sId:1, number:8
time:951.000000, sourceNodeId:7, sId:2, number:8
time:952.000000, sourceNodeId:22, sId:1, number:6
time:952.000000, sourceNodeId:7, sId:2, number:12
time:953.000000, sourceNodeId:22, sId:1, number:8
time:953.000000, sourceNodeId:7, sId:2, number:4
time:954.000000, sourceNodeId:22, sId:1, number:9
time:954.000000, sourceNodeId:7, sId:2, number:5
time:955.000000, sourceNodeId:22, sId:1, number:9
time:955.000000, sourceNodeId:7, sId:2, number:5
time:956.000000, sourceNodeId:22, sId:1, number:11
time:956.000000, sourceNodeId:7, sId:2, number:11
time:957.000000, sourceNodeId:22, sId:1, number:12
time:957.000000, sourceNodeId:7, sId:2, number:4
time:958.000000, sourceNodeId:22, sId:1, number:7
time:958.000000, sourceNodeId:7, sId:2, number:12
time:959.000000, sourceNodeId:22, sId:1, number:14
time:959.000000, sourceNodeId:7, sId:2, number:6
time:960.000000, sourceNodeId:22, sId:1, number:7
time:960.000000, sourceNodeId:7, sId:2, number:12
time:961.000000, sourceNodeId:22, sId:1, number:15
time:961.000000, sourceNodeId:7, sId:2, number:2
time:962.000000, sourceNodeId:22, sId:1, number:13
time:962.000000, sourceNodeId:7, sId:2, number:11
time:963.000000, sourceNodeId:22, sId:1, number:7
time:963.000000, sourceNodeId:7, sId:2, number:10
time:964.000000, sourceNodeId:22, sId:1, number:9
time:964.000000, sourceNodeId:7, sId:2, number:13
time:965.000000, sourceNodeId:22, sId:1, number:16
time:965.000000, sourceNodeId:7, sId:2, number:10
time:966.000000, sourceNodeId:22, sId:1, number:6
time:966.000000, sourceNodeId:7, sId:2, number:10
time:967.000000, sourceNodeId:22, sId:1, number:17
time:967.000000, sourceNodeId:7, sId:2, number:8
time:968.000000, sourceNodeId:22, sId:1, number:8
time:968.000000, sourceNodeId:7, sId:2, number:14
time:969.000000, sourceNodeId:22, sId:1, number:9
time:969.000000, sourceNodeId:7, sId:2, number:7
time:970.000000, sourceNodeId:22, sId:1, number:9
time:970.000000, sourceNodeId:7, sId:2, number:11
time:971.000000, sourceNodeId:22, sId:1, number:11
time:971.000000, sourceNodeId:7, sId:2, number:11
time:972.000000, sourceNodeId:22, sId:1, number:9
time:972.000000, sourceNodeId:7, sId:2, number:13
time:973.000000, sourceNodeId:22, sId:1, number:14
time:973.000000, sourceNodeId:7, sId:2, number:13
time:974.000000, sourceNodeId:22, sId:1, number:7
time:974.000000, sourceNodeId:7, sId:2, number:19
time:975.000000, sourceNodeId:22, sId:1, number:16
time:975.000000, sourceNodeId:7, sId:2, number:13
time:976.000000, sourceNodeId:22, sId:1, number:5
time:976.000000, sourceNodeId:7, sId:2, number:9
time:977.000000, sourceNodeId:22, sId:1, number:5
time:977.000000, sourceNodeId:7, sId:2, number:12
time:978.000000, sourceNodeId:22, sId:1, number:12
time:978.000000, sourceNodeId:7, sId:2, number:10
time:979.000000, sourceNodeId:22, sId:1, number:10
time:979.000000, sourceNodeId:7, sId:2, number:7
time:980.000000, sourceNodeId:22, sId:1, number:9
time:980.000000, sourceNodeId:7, sId:2, number:11
time:981.000000, sourceNodeId:22, sId:1, number:12
time:981.000000, sourceNodeId:7, sId:2, number:15
time:982.000000, sourceNodeId:22, sId:1, number:7
time:982.000000, sourceNodeId:7, sId:2, number:11
time:983.000000, sourceNodeId:22, sId:1, number:5
time:983.000000, sourceNodeId:7, sId:2, number:12
time:984.000000, sourceNodeId:22, sId:1, number:10
time:984.000000, sourceNodeId:7, sId:2, number:3
time:985.000000, sourceNodeId:22, sId:1, number:4
time:985.000000, sourceNodeId:7, sId:2, number:13
time:986.000000, sourceNodeId:22, sId:1, number:6
time:986.000000, sourceNodeId:7, sId:2, number:11
time:987.000000, sourceNodeId:22, sId:1, number:10
time:987.000000, sourceNodeId:7, sId:2, number:11
time:988.000000, sourceNodeId:22, sId:1, number:10
time:988.000000, sourceNodeId:7, sId:2, number:6
time:989.000000, sourceNodeId:22, sId:1, number:13
time:989.000000, sourceNodeId:7, sId:2, number:12
time:990.000000, sourceNodeId:22, sId:1, number:9
time:990.000000, sourceNodeId:7, sId:2, number:6
time:991.000000, sourceNodeId:22, sId:1, number:10
time:991.000000, sourceNodeId:7, sId:2, number:10
time:992.000000, sourceNodeId:22, sId:1, number:12
time:992.000000, sourceNodeId:7, sId:2, number:16
time:993.000000, sourceNodeId:22, sId:1, number:12
time:993.000000, sourceNodeId:7, sId:2, number:8
time:994.000000, sourceNodeId:22, sId:1, number:8
time:994.000000, sourceNodeId:7, sId:2, number:13
time:995.000000, sourceNodeId:22, sId:1, number:11
time:995.000000, sourceNodeId:7, sId:2, number:12
time:996.000000, sourceNodeId:22, sId:1, number:6
time:996.000000, sourceNodeId:7, sId:2, number:10
time:997.000000, sourceNodeId:22, sId:1, number:11
time:997.000000, sourceNodeId:7, sId:2, number:8
time:998.000000, sourceNodeId:22, sId:1, number:11
time:998.000000, sourceNodeId:7, sId:2, number:4
time:999.000000, sourceNodeId:22, sId:1, number:10
time:999.000000, sourceNodeId:7, sId:2, number:9
time:1000.000000, sourceNodeId:22, sId:1, number:14
time:1000.000000, sourceNodeId:7, sId:2, number:10
